artist,track,week,rank
Artist_213,Song_1117,week_43,1
Artist_341,Song_1245,week_28,38
Artist_424,Song_723,week_14,14
Artist_407,Song_1964,week_17,90
Artist_56,Song_1256,week_24,46
Artist_390,Song_1798,week_34,42
Artist_342,Song_1388,week_51,7
Artist_434,Song_615,week_48,55
Artist_102,Song_562,week_22,56
Artist_421,Song_374,week_10,76
Artist_493,Song_622,week_08,63
Artist_192,Song_1480,week_21,24
Artist_499,Song_88,week_37,83
Artist_310,Song_1044,week_07,73
Artist_200,Song_1014,week_26,99
Artist_233,Song_14,week_13,4
Artist_433,Song_133,week_16,42
Artist_227,Song_1961,week_30,96
Artist_371,Song_1832,week_31,70
Artist_139,Song_1058,week_05,28
Artist_344,Song_892,week_32,92
Artist_305,Song_1232,week_16,40
Artist_149,Song_1837,week_47,51
Artist_115,Song_1223,week_09,29
Artist_450,Song_592,week_22,42
Artist_63,Song_583,week_44,69
Artist_104,Song_1179,week_40,5
Artist_339,Song_1614,week_45,41
Artist_359,Song_1102,week_37,61
Artist_156,Song_1196,week_14,55
Artist_273,Song_289,week_16,28
Artist_6,Song_1569,week_43,41
Artist_147,Song_1836,week_20,9
Artist_184,Song_1812,week_44,29
Artist_486,Song_1013,week_15,78
Artist_28,Song_879,week_44, 38 
Artist_450,Song_1444,week_26,62
Artist_38,Song_7,week_09,54
Artist_119,Song_1184,week_01,52
Artist_293,Song_240,week_35,34
Artist_371,Song_1987,week_44,37
Artist_244,Song_1447,week_20,49
Artist_68,Song_536,week_45,42
Artist_214,Song_1750,week_06,14
Artist_218,Song_70,week_42,82
Artist_177,Song_1904,week_10,33
Artist_299,Song_216,week_48,98
Artist_164,Song_1128,week_33,92
Artist_58,Song_1751,week_16,100
Artist_269,Song_1078,week_36,87
Artist_308,Song_806,week_06,
Artist_58,Song_330,week_19,75
Artist_288,Song_848,week_31,32
Artist_465,Song_1227,week_02,79
Artist_105,Song_1312,week_18,68
Artist_228,Song_45,week_42,39
Artist_247,Song_829,week_28,94
Artist_188,Song_198,week_04,10
Artist_494,Song_1240,week_01,87
Artist_83,Song_1505,week_47,24
Artist_186,Song_1333,week_42,100
Artist_252,Song_896,week_50,58
Artist_355,Song_1459,week_16,69
Artist_238,Song_332,week_45,64
Artist_360,Song_696,week_47,19
Artist_184,Song_27,week_02,8
Artist_284,Song_1190,week_52,71
Artist_385,Song_318,week_36,40
Artist_426,Song_1298,week_01,13
Artist_210,Song_1407,week_39,27
Artist_304,Song_365,week_23,82
Artist_296,Song_1127,week_26,88
Artist_97,Song_960,week_11,2
Artist_447,Song_1527,week_42,16
Artist_460,Song_1869,week_01,14
Artist_456,Song_373,week_11,17
Artist_472,Song_1640,week_24,60
Artist_208,Song_1950,week_10,70
Artist_370,Song_245,week_14,99
Artist_388,Song_1841,week_14,17
Artist_422,Song_1193,week_07,45
Artist_492,Song_1652,week_23,38
Artist_411,Song_1677,week_43,64
Artist_137,Song_1442,week_22,
Artist_367,Song_1380,week_36,60
Artist_400,Song_478,week_27,49
Artist_184,Song_125,week_02,21
Artist_76,Song_537,week_39,99
Artist_287,Song_706,week_51,23
Artist_472,Song_1920,week_46,76
Artist_375,Song_1636,week_19,57
Artist_142,Song_1426,week_07,64
Artist_237,Song_1541,week_12,29
Artist_25,Song_531,week_03,27
Artist_290,Song_1706,week_47,6
Artist_67,Song_786,week_05,21
Artist_250,Song_254,week_08,71
Artist_408,Song_121,week_14,41
Artist_118,Song_1056,week_36,80
Artist_490,Song_661,week_07,5
Artist_73,Song_1802,week_07,15
Artist_282,Song_1061,week_50,21
Artist_404,Song_1713,week_46,58
Artist_448,Song_1366,week_32,4
Artist_360,Song_1037,week_08,69
Artist_10,Song_1207,week_12,7
Artist_211,Song_1681,week_10,35
Artist_323,Song_1289,week_14,36
Artist_152,Song_88,week_09,15
Artist_5,Song_1964,week_38,92
Artist_195,Song_1486,week_30,2
Artist_442,Song_46,week_05,57
Artist_283,Song_1416,week_01,5
Artist_464,Song_1143,week_01,71
Artist_113,Song_933,week_20,86
Artist_271,Song_1555,week_49,95
Artist_163,Song_1471,week_11,32
Artist_460,Song_1756,week_26,72
Artist_105,Song_1966,week_44,41
Artist_181,Song_745,week_03,42
Artist_44,Song_1630,week_06,75
Artist_282,Song_967,week_43,65
Artist_175,Song_763,week_45,40
Artist_162,Song_762,week_11,83
Artist_471,Song_794,week_08,38
Artist_351,Song_744,week_29,42
Artist_434,Song_1070,week_10,37
Artist_340,Song_1910,week_34,56
Artist_140,Song_1532,week_24,71
Artist_471,Song_558,week_46,55
Artist_132,Song_1995,week_48,89
Artist_87,Song_526,week_17,54
Artist_176,Song_597,week_32,22
Artist_183,Song_1855,week_11,27
Artist_368,Song_840,week_34,47
Artist_129,Song_3,week_24, 38 
Artist_246,Song_1052,week_05,39
Artist_89,Song_1405,week_29,15
Artist_66,Song_157,week_48,66
Artist_158,Song_855,week_48,61
Artist_387,Song_1938,week_34,60
Artist_378,Song_1955,week_16,8
Artist_149,Song_511,week_25,44
Artist_473,Song_1357,week_37,43
Artist_340,Song_1868,week_08,6
Artist_433,Song_687,week_29,84
Artist_116,Song_1138,week_52, 27 
Artist_214,Song_1413,week_46,45
Artist_469,Song_1511,week_25,23
Artist_446,Song_1867,week_42,81
Artist_481,Song_1274,week_23,13
Artist_372,Song_571,week_34,68
Artist_294,Song_715,week_03,84
Artist_253,Song_1339,week_30,64
Artist_143,Song_239,week_50,25
Artist_250,Song_1258,week_34,86
Artist_366,Song_303,week_32,52
Artist_436,Song_607,week_29,48
Artist_463,Song_991,week_09,61
Artist_302,Song_1677,week_02,17
Artist_25,Song_334,week_39,40
Artist_277,Song_113,week_07,75
Artist_472,Song_1645,week_46,89
Artist_377,Song_362,week_05,69
Artist_378,Song_1881,week_08,85
Artist_389,Song_801,week_32,26
Artist_70,Song_97,week_18,80
Artist_113,Song_1982,week_38,56
Artist_363,Song_1871,week_46,40
Artist_112,Song_16,week_18,85
Artist_364,Song_556,week_49,96
Artist_303,Song_1978,week_41,68
Artist_471,Song_376,week_45,8
Artist_452,Song_742,week_16,73
Artist_91,Song_390,week_21,45
Artist_18,Song_620,week_10,17
Artist_149,Song_1241,week_42, 41 
Artist_476,Song_1423,week_04,77
Artist_227,Song_1284,week_44,9
Artist_214,Song_824,week_08,70
Artist_360,Song_320,week_47,91
Artist_151,Song_196,week_19,24
Artist_192,Song_1502,week_47,73
Artist_451,Song_418,week_40,11
Artist_40,Song_1499,week_40,35
Artist_242,Song_607,week_51,29
Artist_138,Song_568,week_09,8
Artist_345,Song_544,week_30,17
Artist_180,Song_231,week_17,71
Artist_497,Song_884,week_40,12
Artist_200,Song_521,week_44,79
Artist_203,Song_703,week_15,93
Artist_61,Song_1897,week_04,50
Artist_192,Song_1224,week_06,24
Artist_5,Song_846,week_16,37
Artist_378,Song_673,week_26,78
Artist_237,Song_1623,week_37,11
Artist_181,Song_21,week_23,99
Artist_311,Song_1335,week_13,81
Artist_37,Song_588,week_47,59
Artist_56,Song_1977,week_17,55
Artist_443,Song_898,week_27,27
Artist_237,Song_1677,week_52,67
Artist_358,Song_1662,week_22,60
Artist_349,Song_1787,week_37,2
Artist_197,Song_1924,week_19,68
Artist_73,Song_1620,week_39,18
Artist_59,Song_1458,week_35,20
Artist_240,Song_371,week_13,85
Artist_2,Song_1584,week_14,63
Artist_449,Song_1915,week_48,78
Artist_360,Song_78,week_31,72
Artist_188,Song_1566,week_45,2
Artist_307,Song_1309,week_02,90
Artist_30,Song_648,week_46,83
Artist_267,Song_140,week_52,42
Artist_476,Song_553,week_39,28
Artist_108,Song_998,week_37,29
Artist_332,Song_282,week_14,69
Artist_423,Song_1586,week_09,28
Artist_90,Song_1282,week_10,60
Artist_205,Song_1847,week_07,90
Artist_379,Song_1384,week_28,5
Artist_456,Song_440,week_46,15
Artist_447,Song_270,week_25,73
Artist_448,Song_1158,week_46,32
Artist_445,Song_746,week_28,52
Artist_381,Song_1664,week_02,90
Artist_438,Song_104,week_17,37
Artist_220,Song_766,week_52,15
Artist_378,Song_95,week_04,41
Artist_94,Song_1873,week_13,4
Artist_457,Song_729,week_18,53
Artist_103,Song_1597,week_03,100
Artist_223,Song_480,week_51,84
Artist_186,Song_780,week_37,27
Artist_469,Song_1265,week_33,21
Artist_184,Song_13,week_41,60
Artist_495,Song_1171,week_24,86
Artist_162,Song_1964,week_08,64
Artist_247,Song_1776,week_35,71
Artist_31,Song_601,week_02,47
Artist_52,Song_95,week_33,54
Artist_345,Song_1851,week_12,31
Artist_76,Song_293,week_22,17
Artist_385,Song_25,week_13,50
Artist_439,Song_1296,week_10,7
Artist_278,Song_1529,week_17,83
Artist_40,Song_1190,week_43,28
Artist_101,Song_939,week_05,10
Artist_111,Song_762,week_09,27
Artist_385,Song_1111,week_13, 13 
Artist_321,Song_654,week_52,66
Artist_249,Song_1670,week_23,86
Artist_191,Song_985,week_30,84
Artist_490,Song_1815,week_43,60
Artist_182,Song_638,week_04,43
Artist_426,Song_1852,week_21,69
Artist_405,Song_491,week_43,63
Artist_335,Song_1932,week_09,70
Artist_209,Song_1165,week_07,99
Artist_22,Song_1892,week_16,65
Artist_166,Song_1127,week_23,99
Artist_99,Song_1250,week_23,67
Artist_493,Song_1926,week_31,54
Artist_208,Song_575,week_05,36
Artist_8,Song_294,week_06,71
Artist_190,Song_896,week_51,93
Artist_175,Song_1330,week_01,15
Artist_273,Song_1278,week_48,75
Artist_17,Song_1204,week_28,18
Artist_90,Song_40,week_18,4
Artist_141,Song_776,week_24,88
Artist_145,Song_1725,week_13,11
Artist_166,Song_520,week_33,6
Artist_337,Song_1640,week_10,51
Artist_496,Song_1761,week_07,58
Artist_78,Song_546,week_37,60
Artist_429,Song_236,week_32,18
Artist_262,Song_463,week_45,79
Artist_163,Song_1252,week_22,67
Artist_366,Song_1724,week_16,17
Artist_14,Song_1849,week_24,97
Artist_239,Song_483,week_52,34
Artist_72,Song_430,week_14,30
Artist_445,Song_1046,week_11,19
Artist_143,Song_343,week_19,9
Artist_310,Song_1064,week_23,40
Artist_283,Song_1197,week_34,44
Artist_269,Song_1463,week_40,95
Artist_241,Song_1203,week_13,59
Artist_415,Song_1622,week_39,91
Artist_245,Song_133,week_44,25
Artist_163,Song_351,week_28,71
Artist_60,Song_1549,week_40,53
Artist_6,Song_1564,week_16,48
Artist_197,Song_506,week_50,71
Artist_470,Song_84,week_51,
Artist_58,Song_993,week_28,53
Artist_305,Song_1488,week_04,49
Artist_407,Song_830,week_28,43
Artist_217,Song_861,week_12,100
Artist_418,Song_343,week_16,19
Artist_26,Song_1304,week_49,66
Artist_303,Song_866,week_36,34
Artist_5,Song_1287,week_20,81
Artist_474,Song_1190,week_26,88
Artist_20,Song_293,week_26,73
Artist_390,Song_1533,week_22,54
Artist_198,Song_1604,week_09,1
Artist_59,Song_1250,week_05,92
Artist_448,Song_1194,week_17,55
Artist_242,Song_598,week_49,15
Artist_146,Song_645,week_34,85
Artist_388,Song_448,week_02,15
Artist_273,Song_690,week_07,23
Artist_249,Song_1002,week_36,66
Artist_14,Song_855,week_13,46
Artist_462,Song_502,week_20,100
Artist_13,Song_764,week_30,9
Artist_391,Song_1551,week_30,66
Artist_384,Song_735,week_11,66
Artist_44,Song_1403,week_31,18
Artist_375,Song_1225,week_03,17
Artist_399,Song_1643,week_02,72
Artist_19,Song_250,week_48,98
Artist_63,Song_1973,week_03,34
Artist_491,Song_1433,week_15,69
Artist_239,Song_601,week_17,64
Artist_492,Song_125,week_48,44
Artist_419,Song_113,week_52,29
Artist_337,Song_981,week_07,62
Artist_419,Song_1161,week_48,92
Artist_403,Song_1783,week_05,16
Artist_404,Song_1520,week_34,78
Artist_100,Song_1702,week_33,52
Artist_163,Song_150,week_45, 2 
Artist_416,Song_875,week_16,61
Artist_122,Song_343,week_37,4
Artist_432,Song_1969,week_03,52
Artist_44,Song_580,week_47,41
Artist_360,Song_1757,week_48,52
Artist_408,Song_783,week_43,31
Artist_317,Song_321,week_51,26
Artist_381,Song_822,week_50,27
Artist_145,Song_1950,week_21,51
Artist_327,Song_1885,week_41,98
Artist_363,Song_532,week_08,95
Artist_50,Song_1313,week_22,48
Artist_65,Song_1513,week_51,11
Artist_355,Song_492,week_05,8
Artist_288,Song_612,week_17,12
Artist_164,Song_252,week_37,99
Artist_141,Song_1101,week_14,45
Artist_454,Song_1671,week_39,34
Artist_314,Song_1416,week_41,77
Artist_128,Song_1436,week_28,91
Artist_398,Song_173,week_31,72
Artist_421,Song_875,week_17,47
Artist_368,Song_201,week_35,21
Artist_463,Song_217,week_40,41
Artist_239,Song_376,week_22,75
Artist_324,Song_1744,week_45,22
Artist_296,Song_1610,week_48,21
Artist_187,Song_11,week_29,28
Artist_208,Song_1823,week_10, 67 
Artist_220,Song_1792,week_18,71
Artist_400,Song_1036,week_35,14
Artist_190,Song_892,week_44,79
Artist_388,Song_1614,week_16,73
Artist_429,Song_435,week_50,52
Artist_346,Song_1708,week_49,43
Artist_284,Song_1632,week_07,71
Artist_352,Song_818,week_30,76
Artist_237,Song_1397,week_19,19
Artist_194,Song_1297,week_23,27
Artist_287,Song_931,week_08,18
Artist_259,Song_1921,week_17,13
Artist_246,Song_1949,week_21,1
Artist_136,Song_691,week_26,85
Artist_280,Song_1600,week_28,34
Artist_271,Song_1533,week_39,13
Artist_171,Song_1156,week_33,51
Artist_159,Song_855,week_40,87
Artist_201,Song_1948,week_19,1
Artist_487,Song_784,week_29,87
Artist_45,Song_319,week_20,28
Artist_450,Song_844,week_20,32
Artist_264,Song_1973,week_10,72
Artist_71,Song_1877,week_12,55
Artist_364,Song_621,week_33,26
Artist_371,Song_785,week_25,14
Artist_103,Song_1192,week_25,88
Artist_490,Song_397,week_04,93
Artist_125,Song_1204,week_04,
Artist_313,Song_1082,week_09,63
Artist_464,Song_1504,week_15,82
Artist_483,Song_1957,week_26,14
Artist_286,Song_1615,week_15,27
Artist_458,Song_460,week_26,41
Artist_230,Song_61,week_28,3
Artist_146,Song_369,week_07,94
Artist_370,Song_1145,week_32,
Artist_197,Song_719,week_12,100
Artist_373,Song_546,week_35,23
Artist_221,Song_1606,week_52,18
Artist_423,Song_1041,week_32,74
Artist_60,Song_496,week_09,76
Artist_98,Song_497,week_14,41
Artist_171,Song_505,week_13,8
Artist_382,Song_1556,week_44,32
Artist_173,Song_969,week_33,81
Artist_151,Song_1339,week_32,41
Artist_453,Song_1093,week_19,45
Artist_350,Song_1751,week_30,78
Artist_390,Song_161,week_16,9
Artist_440,Song_1638,week_12,90
Artist_122,Song_1912,week_10,
Artist_494,Song_718,week_02,24
Artist_108,Song_1169,week_18,87
Artist_4,Song_1593,week_13,95
Artist_93,Song_1619,week_29,44
Artist_407,Song_993,week_24,58
Artist_6,Song_1409,week_38, 66 
Artist_288,Song_269,week_12,18
Artist_106,Song_1947,week_29,80
Artist_146,Song_1478,week_22,29
Artist_271,Song_699,week_36,75
Artist_424,Song_1542,week_01,2
Artist_378,Song_865,week_43,78
Artist_96,Song_350,week_40,68
Artist_457,Song_110,week_34,98
Artist_229,Song_1507,week_34,39
Artist_202,Song_407,week_48,73
Artist_212,Song_650,week_33,41
Artist_6,Song_51,week_04,71
Artist_112,Song_1427,week_38,81
Artist_376,Song_1587,week_30,87
Artist_379,Song_1500,week_52,75
Artist_447,Song_1111,week_46,22
Artist_323,Song_1092,week_20,82
Artist_106,Song_596,week_26,49
Artist_139,Song_979,week_15,28
Artist_299,Song_1066,week_07,16
Artist_401,Song_731,week_07,68
Artist_96,Song_57,week_50,62
Artist_388,Song_738,week_29,36
Artist_447,Song_196,week_23,22
Artist_452,Song_1784,week_34,11
Artist_337,Song_1702,week_20,85
Artist_297,Song_1086,week_15,80
Artist_467,Song_1287,week_33,42
Artist_389,Song_112,week_17,55
Artist_416,Song_765,week_20,73
Artist_214,Song_711,week_13,35
Artist_454,Song_1202,week_44,57
Artist_291,Song_948,week_24,34
Artist_22,Song_26,week_47,73
Artist_193,Song_410,week_37,77
Artist_468,Song_758,week_07,70
Artist_150,Song_531,week_08,4
Artist_368,Song_1801,week_23,46
Artist_247,Song_1341,week_14,92
Artist_267,Song_1556,week_04,11
Artist_461,Song_1130,week_21,98
Artist_251,Song_749,week_46,61
Artist_490,Song_1842,week_10,35
Artist_3,Song_1488,week_22,69
Artist_393,Song_246,week_30,57
Artist_316,Song_1105,week_30,11
Artist_76,Song_662,week_16,12
Artist_87,Song_909,week_11,43
Artist_270,Song_396,week_22,19
Artist_225,Song_522,week_29,77
Artist_18,Song_1857,week_25,68
Artist_113,Song_1760,week_14,78
Artist_251,Song_926,week_14,59
Artist_233,Song_264,week_02,2
Artist_329,Song_1685,week_13,8
Artist_279,Song_790,week_03,22
Artist_202,Song_1298,week_30,77
Artist_83,Song_1730,week_18,21
Artist_125,Song_1968,week_36,85
Artist_175,Song_172,week_21,92
Artist_69,Song_265,week_19,97
Artist_47,Song_1987,week_16,29
Artist_372,Song_1846,week_28,86
Artist_256,Song_1050,week_04,90
Artist_215,Song_1493,week_51,75
Artist_30,Song_1886,week_15,75
Artist_281,Song_476,week_01,98
Artist_412,Song_356,week_48,83
Artist_482,Song_1050,week_47,37
Artist_237,Song_34,week_16,78
Artist_248,Song_264,week_20,29
Artist_368,Song_1162,week_33,83
Artist_495,Song_816,week_17,37
Artist_25,Song_1719,week_05,21
Artist_74,Song_875,week_05,88
Artist_206,Song_754,week_39,90
Artist_490,Song_566,week_13,12
Artist_494,Song_462,week_44,48
Artist_314,Song_1192,week_36,83
Artist_94,Song_1655,week_30,47
Artist_375,Song_655,week_04,94
Artist_127,Song_81,week_23,15
Artist_425,Song_757,week_21, 67 
Artist_25,Song_1938,week_21,13
Artist_334,Song_1888,week_06,59
Artist_355,Song_870,week_24,73
Artist_116,Song_1431,week_47,13
Artist_48,Song_1598,week_31,80
Artist_226,Song_1070,week_19,78
Artist_266,Song_599,week_38,72
Artist_99,Song_1635,week_12,19
Artist_459,Song_807,week_14,57
Artist_11,Song_1935,week_50,32
Artist_85,Song_1077,week_12,99
Artist_405,Song_984,week_15, 87 
Artist_214,Song_704,week_19,21
Artist_173,Song_1983,week_28,82
Artist_391,Song_476,week_40,14
Artist_209,Song_592,week_41,80
Artist_448,Song_16,week_05,24
Artist_382,Song_1384,week_05,49
Artist_64,Song_487,week_06,32
Artist_258,Song_1862,week_23,75
Artist_332,Song_706,week_03,11
Artist_121,Song_1526,week_37,60
Artist_298,Song_1165,week_33,68
Artist_466,Song_620,week_43,61
Artist_54,Song_1839,week_21,90
Artist_331,Song_1019,week_20,5
Artist_272,Song_777,week_01,36
Artist_241,Song_447,week_39,97
Artist_243,Song_290,week_47,64
Artist_18,Song_209,week_17,78
Artist_483,Song_1499,week_29,32
Artist_187,Song_413,week_08,71
Artist_346,Song_677,week_26,74
Artist_144,Song_1451,week_28,66
Artist_262,Song_1878,week_34,10
Artist_441,Song_1395,week_26,
Artist_364,Song_1856,week_13,21
Artist_491,Song_664,week_44,40
Artist_431,Song_1991,week_37,42
Artist_239,Song_290,week_13,72
Artist_304,Song_1456,week_38,46
Artist_298,Song_1292,week_25,82
Artist_76,Song_151,week_47,73
Artist_188,Song_1743,week_23,41
Artist_333,Song_1279,week_22,94
Artist_388,Song_1377,week_21,
Artist_487,Song_1401,week_30,99
Artist_246,Song_1677,week_11,14
Artist_130,Song_855,week_04,14
Artist_474,Song_1382,week_33,53
Artist_315,Song_608,week_47,84
Artist_411,Song_1965,week_12,29
Artist_283,Song_370,week_09,23
Artist_79,Song_1251,week_32,85
Artist_72,Song_705,week_11,31
Artist_263,Song_1327,week_37,96
Artist_191,Song_826,week_24,71
Artist_367,Song_1005,week_07,77
Artist_375,Song_1413,week_08,61
Artist_430,Song_377,week_33,23
Artist_63,Song_973,week_25,8
Artist_488,Song_118,week_01,76
Artist_380,Song_1029,week_03,100
Artist_12,Song_444,week_40,16
Artist_141,Song_1376,week_28,26
Artist_254,Song_755,week_43,29
Artist_43,Song_1557,week_33,93
Artist_17,Song_1688,week_46,6
Artist_63,Song_640,week_01,37
Artist_253,Song_124,week_38,33
Artist_465,Song_658,week_27,95
Artist_376,Song_1301,week_38,46
Artist_292,Song_822,week_35,61
Artist_469,Song_1418,week_10,41
Artist_8,Song_664,week_12,18
Artist_325,Song_360,week_10,95
Artist_90,Song_623,week_34,16
Artist_208,Song_1493,week_24,51
Artist_292,Song_1652,week_28,37
Artist_284,Song_1724,week_22,14
Artist_118,Song_1081,week_45,68
Artist_349,Song_1275,week_16,30
Artist_175,Song_1920,week_13,60
Artist_76,Song_919,week_36,53
Artist_101,Song_1174,week_36, 97 
Artist_414,Song_452,week_43,36
Artist_151,Song_1186,week_23,30
Artist_400,Song_120,week_14,64
Artist_270,Song_582,week_32,14
Artist_458,Song_1948,week_03,23
Artist_71,Song_1375,week_27,48
Artist_493,Song_99,week_19,28
Artist_180,Song_1191,week_22,7
Artist_124,Song_1834,week_01,42
Artist_381,Song_1687,week_05, 10 
Artist_293,Song_1862,week_49,68
Artist_285,Song_2000,week_33,
Artist_195,Song_514,week_51, 13 
Artist_399,Song_664,week_19,85
Artist_228,Song_401,week_36,33
Artist_431,Song_365,week_51,92
Artist_430,Song_1601,week_06,87
Artist_436,Song_1350,week_15,32
Artist_275,Song_581,week_36,48
Artist_461,Song_1657,week_33,5
Artist_106,Song_621,week_24,61
Artist_21,Song_828,week_27,90
Artist_64,Song_247,week_49,90
Artist_165,Song_434,week_11,
Artist_27,Song_1117,week_49,24
Artist_311,Song_1292,week_23,98
Artist_500,Song_615,week_33,34
Artist_285,Song_943,week_41,84
Artist_148,Song_963,week_46,94
Artist_281,Song_624,week_47,42
Artist_326,Song_321,week_29,20
Artist_319,Song_1947,week_31,41
Artist_164,Song_1840,week_01,82
Artist_386,Song_856,week_34,20
Artist_406,Song_62,week_18,6
Artist_224,Song_300,week_18,57
Artist_272,Song_403,week_06,42
Artist_146,Song_955,week_52, 25 
Artist_453,Song_1672,week_40,41
Artist_438,Song_1591,week_01,41
Artist_356,Song_1644,week_47,3
Artist_30,Song_1327,week_42,43
Artist_45,Song_1794,week_30,46
Artist_275,Song_253,week_04,57
Artist_471,Song_1758,week_32,83
Artist_34,Song_478,week_10,74
Artist_141,Song_1393,week_43,51
Artist_427,Song_1703,week_05,5
Artist_318,Song_1965,week_09,86
Artist_374,Song_160,week_05,73
Artist_221,Song_961,week_11,97
Artist_356,Song_1190,week_35,15
Artist_22,Song_205,week_27, 88 
Artist_180,Song_1291,week_04,94
Artist_436,Song_1162,week_10,100
Artist_367,Song_1392,week_39,39
Artist_420,Song_1467,week_33,70
Artist_329,Song_858,week_38,79
Artist_231,Song_760,week_08,38
Artist_499,Song_1591,week_49,39
Artist_403,Song_1940,week_24,52
Artist_38,Song_721,week_39,86
Artist_70,Song_1041,week_33,3
Artist_116,Song_68,week_41,29
Artist_239,Song_133,week_43,93
Artist_335,Song_1724,week_19,31
Artist_441,Song_919,week_02,66
Artist_148,Song_430,week_11,99
Artist_9,Song_308,week_35,45
Artist_288,Song_650,week_17,73
Artist_388,Song_1198,week_42,22
Artist_50,Song_412,week_03,83
Artist_338,Song_97,week_22,10
Artist_5,Song_1707,week_35,21
Artist_404,Song_1178,week_21,17
Artist_343,Song_1719,week_25,67
Artist_126,Song_1266,week_39,7
Artist_75,Song_1328,week_02,
Artist_165,Song_1309,week_01,67
Artist_278,Song_1051,week_07,77
Artist_442,Song_1426,week_20,30
Artist_324,Song_1384,week_43,87
Artist_477,Song_1084,week_06,71
Artist_300,Song_202,week_36,94
Artist_290,Song_762,week_51,29
Artist_77,Song_874,week_21,72
Artist_298,Song_581,week_51,74
Artist_137,Song_1994,week_46,33
Artist_106,Song_370,week_35,59
Artist_95,Song_533,week_36,20
Artist_135,Song_1176,week_08,
Artist_68,Song_1126,week_50,29
Artist_147,Song_899,week_04,53
Artist_490,Song_607,week_43,85
Artist_478,Song_1470,week_16,1
Artist_159,Song_873,week_03,34
Artist_384,Song_1253,week_07,44
Artist_163,Song_1149,week_02,
Artist_441,Song_770,week_01,14
Artist_341,Song_834,week_01,37
Artist_189,Song_999,week_38,35
Artist_415,Song_1905,week_51,59
Artist_339,Song_938,week_07,24
Artist_95,Song_236,week_24,65
Artist_181,Song_162,week_05, 6 
Artist_288,Song_554,week_21,68
Artist_322,Song_788,week_28, 38 
Artist_187,Song_1377,week_18,1
Artist_372,Song_1092,week_24,41
Artist_138,Song_1197,week_32,31
Artist_130,Song_1867,week_45,36
Artist_194,Song_1661,week_33,73
Artist_316,Song_1706,week_10,54
Artist_472,Song_559,week_09,87
Artist_273,Song_261,week_49,31
Artist_352,Song_217,week_33,29
Artist_144,Song_1841,week_33,85
Artist_16,Song_1148,week_07,3
Artist_302,Song_805,week_04,58
Artist_423,Song_1186,week_28,90
Artist_245,Song_201,week_23,61
Artist_415,Song_1478,week_32,6
Artist_107,Song_402,week_44,20
Artist_88,Song_1486,week_16,61
Artist_129,Song_275,week_46,46
Artist_395,Song_206,week_10,13
Artist_375,Song_1064,week_14,23
Artist_341,Song_1297,week_39,79
Artist_4,Song_1724,week_36,31
Artist_327,Song_867,week_34,4
Artist_410,Song_93,week_24,75
Artist_367,Song_1066,week_18,66
Artist_306,Song_1489,week_16,16
Artist_396,Song_379,week_41,31
Artist_95,Song_1131,week_37,48
Artist_209,Song_1352,week_41,43
Artist_225,Song_65,week_25,4
Artist_459,Song_365,week_08,62
Artist_348,Song_821,week_24,48
Artist_480,Song_1508,week_20,28
Artist_321,Song_1671,week_48,16
Artist_47,Song_1925,week_30,89
Artist_476,Song_1048,week_20,
Artist_181,Song_540,week_18,69
Artist_106,Song_1086,week_04,30
Artist_199,Song_491,week_48,65
Artist_386,Song_1297,week_36,69
Artist_106,Song_229,week_06,14
Artist_280,Song_1044,week_03,75
Artist_260,Song_3,week_18,34
Artist_108,Song_1445,week_47,56
Artist_19,Song_1754,week_40,29
Artist_410,Song_911,week_18,82
Artist_459,Song_307,week_23,79
Artist_296,Song_432,week_35,25
Artist_306,Song_136,week_06,94
Artist_171,Song_1933,week_26,66
Artist_331,Song_1968,week_21,40
Artist_493,Song_515,week_24,91
Artist_195,Song_193,week_15,15
Artist_12,Song_1609,week_27,32
Artist_195,Song_1439,week_32,20
Artist_490,Song_873,week_12,53
Artist_283,Song_1142,week_05,78
Artist_369,Song_666,week_07,91
Artist_182,Song_209,week_22,67
Artist_450,Song_952,week_27,49
Artist_305,Song_1058,week_15,67
Artist_144,Song_649,week_39,77
Artist_386,Song_1342,week_45,89
Artist_316,Song_120,week_35,82
Artist_182,Song_627,week_26,1
Artist_30,Song_525,week_23,39
Artist_84,Song_1605,week_13,61
Artist_166,Song_1961,week_26,55
Artist_284,Song_1869,week_03,69
Artist_281,Song_769,week_29,2
Artist_96,Song_1113,week_02,94
Artist_381,Song_512,week_28,17
Artist_266,Song_47,week_23,29
Artist_444,Song_772,week_36,4
Artist_298,Song_740,week_49,73
Artist_296,Song_1983,week_06,64
Artist_225,Song_1716,week_11,85
Artist_333,Song_522,week_38,43
Artist_361,Song_1308,week_34, 76 
Artist_374,Song_1401,week_17,12
Artist_42,Song_1662,week_03,50
Artist_303,Song_134,week_44,68
Artist_421,Song_1691,week_46,61
Artist_246,Song_248,week_34,92
Artist_208,Song_1676,week_22,73
Artist_237,Song_1342,week_29,51
Artist_22,Song_436,week_29,96
Artist_185,Song_1200,week_05,77
Artist_468,Song_1859,week_10,98
Artist_242,Song_686,week_10,83
Artist_363,Song_586,week_09,78
Artist_283,Song_351,week_21,5
Artist_41,Song_143,week_13,91
Artist_336,Song_967,week_10,28
Artist_162,Song_804,week_38,90
Artist_160,Song_1422,week_11,10
Artist_474,Song_1648,week_04,88
Artist_89,Song_718,week_46,81
